well_id,fold,rows,prediction_sse,prediction_rmse,baseline_sse,baseline_rmse,prediction_wins
29b24409,0,5587,750956.9571963788,11.593596650732287,1057340.5060998027,13.756821410921399,True
29de15c8,0,3431,215232.936817638,7.920343312409446,72151.17269999931,4.5857601721794286,False
2ab29395,2,1852,17499.470369290702,3.07391575726635,11202.606600000228,2.45945596628769,False
2ac7cb6b,3,4990,2139881.2496929127,20.708305526385562,1916233.3998999437,19.596293256603055,False
2acc78d4,2,4266,471235.23526234715,10.510138824544255,792086.4101999676,13.626234402591441,True
2b034622,2,5203,320749.4954434888,7.851562244773062,240984.65889996744,6.805621396093291,False
2b06ad65,0,4256,35604.85889238861,2.892369843429698,32101.244099995372,2.7463768040476424,False
2b547943,2,3480,68519.50061956722,4.437286521320145,521489.3898999556,12.241457142013665,True
2be5c96a,1,4210,346406.1792768159,9.070928993071407,56452.77559999766,3.6618588662445717,False
2bff06cf,0,7624,12253306.027641874,40.08992061603821,6161319.0550003955,28.427941006681795,False
2c0c4a4e,2,4790,159063.08892166856,5.7625797567908315,310090.9651999648,8.04594018660484,True
2cee0cba,4,5500,541733.7231007193,9.92456752527621,625598.7540000372,10.665140786694133,True
2d0c268a,2,4550,815486.6886046797,13.387600369348501,1006730.3211000812,14.874791132341558,True
2d179ded,3,7008,1089466.4364440946,12.468375729348624,420891.30999997846,7.749754286132607,False
2d196986,0,6474,986584.4040256047,12.344706684910951,930907.4142998818,11.991317360702503,False
2d2d0c6b,1,5045,303544.0793479354,7.756758993218572,46806.41409999035,3.045945300727323,False
2d35f86d,2,4896,928686.2131384234,13.772532140909687,615931.8316999953,11.216196779664774,False
2d9f6cb9,0,7338,997124.95516522,11.6569769859501,720462.8610999562,9.908706063856238,False
2ddad940,1,5331,368801.7366628563,8.317487128534909,311642.31150001974,7.645816438023014,False
2e29e833,1,5428,202831.87300867005,6.1129125237156385,100721.23119999922,4.3076518266215045,False
2e43c2ea,3,5698,135571.91596807097,4.8777961258432585,319436.1983999788,7.487396669090343,True
2e63d9de,2,4699,710110.5955251064,12.293067714694867,891496.8474999957,13.77390817425645,True
2ee0235b,1,5556,90707.6336811853,4.040552929634158,257132.67569996038,6.80295371229703,True
2f19d536,3,3088,151243.122994782,6.998406623677346,131900.97520002013,6.535598394413745,False
2f8e53c3,3,2594,33355.02794077294,3.585879310861366,28129.886299993283,3.293055138227308,False
2fa01aa6,3,2174,1089558.127311986,22.3869759345887,766533.893400001,18.77741961251621,False
2fd68f7b,3,4730,13282177.03583758,52.99123752974589,17450701.84590049,60.74015262396321,True
2fe023be,0,4221,787076.6567975583,13.65528724162047,703431.0126999489,12.90931147808348,False
30d75030,3,3404,412730.84541344503,11.011302352522243,1054341.4039999826,17.599318669377997,True
310c71a5,4,5245,379627.50859331863,8.50758096963378,410180.99380004295,8.843313479056066,True
32fe84c9,2,6408,7011483.970272919,33.078341094184495,3172594.896700016,22.250821979444407,False
33c40295,2,4169,801505.2298365107,13.865554195509077,315608.9038000178,8.700789781165115,False
3407f5bf,4,3638,1916275.0824866858,22.950786812372044,1649576.300399912,21.29388267466182,False
3417285d,4,5449,3497123.8566650813,25.333611312149753,6456374.637799917,34.42198868150785,True
347242c8,1,3595,57417.823014651236,3.9964456744850443,18070.868599999027,2.242023016039388,False
353e5502,4,6062,227835.16871664324,6.1305920172358,192786.074900013,5.639360585146688,False
357c12f9,2,4079,85622.08017337389,4.5815880221224035,129035.53440001697,5.624420852755269,True
3584a6eb,3,4494,447298.1724833192,9.976587774552305,372828.81650002254,9.108318362664079,False
35b30c7f,3,9579,3973596.3761238465,20.36722160871348,3513417.411000219,19.15158789297762,False
35b3ef6a,0,3904,1558664.5947435205,19.981193737156005,2648325.2823002697,26.045383636758544,True
367456ce,1,5569,567729.2316952564,10.096759672286785,887277.6045000115,12.622377103894497,True
368131f9,2,4991,1900016.2616882005,19.51124013543375,2175069.429799989,20.875783169531438,True
368fe682,1,4936,738431.2405011288,12.23115459501404,950736.9625999265,13.878502686940966,True
3690a146,3,4073,475323.00847470044,10.802821835329324,207067.7841000022,7.130156510792888,False
37344c2a,1,5197,906815.0542444779,13.209397287060888,910925.3524000633,13.239300394199656,True
373ef48b,1,3509,86462.27393721102,4.963884211238723,95145.98109999078,5.207191387759596,True
374be387,0,9965,342963.44034321106,5.8665835751548,449034.68119999266,6.712762639770746,True
37d36812,3,4367,1282990.9602839567,17.140370382120164,2086109.0063001139,21.856313079076383,True
38991fd4,3,4798,425509.91277656256,9.41726343032654,1060354.0541999314,14.86604108751415,True
389ae58f,1,6463,16242652.82133011,50.13158119057795,16004721.4057004,49.76304894845995,False
3932faa6,1,5452,861684.762982025,12.571765835326122,943917.2776999872,13.157974615537267,True
398dce4b,0,3166,148075.52489865097,6.838898924711244,65824.409400005,4.559718484677409,False
39b51819,4,4231,50996.40495781519,3.4717485909625134,42258.467399992325,3.160351282946552,False
3a0af893,4,2927,530623.3860020179,13.464239620145312,1022422.6241000681,18.6897660134781,True
3a223519,4,4583,1161472.9886957982,15.919507522778261,405054.03100001364,9.401162306681243,False
